id,topic,expected_tag,expected_image,actual_image,match,prompt_ja
"jp_moto_0233","hazard_prediction_illustration","parking","jp-parking.png","jp-parking.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

道路の左側に駐車しているタクシーの脇を通過しようとしている。後部座席に乗客の姿が見える。最も注意すべき危険は何か。"
"jp_moto_0234","hazard_prediction_illustration","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

住宅街の狭い道路を走行中、電柱の陰から子供の声が聞こえる。最も注意すべき危険は何か。"
"jp_moto_0235","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

夜間、対向車のヘッドライトがまぶしく、路面の段差が見えにくくなっている。最も注意すべき危険は何か。"
"jp_moto_0236","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

高速道路の合流部分を走行中、加速車線から本線に強引に入ろうとしている四輪車がいる。最も注意すべき危険は何か。"
"jp_moto_0237","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

踏切に近づいたところ、警報機が鳴り始めているのに、無理に渡ろうとしている高齢者の自転車が見える。最も注意すべき危険は何か。"
"jp_moto_0238","hazard_prediction_illustration","no_overtaking","jp-no-overtaking.png","jp-no-overtaking.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

見通しの悪い山道のカーブを走行している。対向車がセンターラインを越えて自分の車線にはみ出してくる可能性がある。最も注意すべき危険は何か。"
"jp_moto_0239","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

対向車線で右折待ちをしている車の陰から、直進する別の車が見えにくくなっている状態で交差点に近づいている。最も注意すべき危険は何か。"
"jp_moto_0240","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

霧が発生している山道を走行している。視界が非常に悪く、カーブの先がほとんど見えない。最も注意すべき危険は何か。"
"jp_moto_0241","hazard_prediction_illustration","warning","jp-warning.png","jp-warning.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

強風が吹いている橋の上を走行している。突風でハンドルをとられそうになっている。最も注意すべき危険は何か。"
"jp_moto_0242","hazard_prediction_illustration","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

信号が青に変わった直後、横断歩道の途中で立ち止まってしまった高齢の歩行者がいる。最も注意すべき危険は何か。"
"jp_moto_0243","hazard_prediction_illustration","no_overtaking","jp-no-overtaking.png","jp-no-overtaking.png","yes","次の場面を見て、ア〜ウの各記述が正しいか誤りか答えなさい。

商店街の狭い道路を走行中、荷物を積んだ自転車を押す店員が車道側にはみ出して歩いている。最も注意すべき危険は何か。"
"jp_moto_0244","pillion_passenger_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","自動二輪車の運転者が二人乗り（同乗者）をさせるためには、免許取得後一定期間の経過などの条件を満たす必要がある。"
"jp_moto_0245","pillion_passenger_rules","moto_gear","jp-motorcycle-gear.png","jp-motorcycle-gear.png","yes","同乗者（二人乗りの乗客）も、運転者と同様にヘルメットを着用しなければならない。"
"jp_moto_0246","pillion_passenger_rules","expressway","jp-expressway.png","jp-expressway.png","yes","高速道路での二人乗りは、運転者の年齢や免許経験年数にかかわらず、常に自由に行うことができる。"
"jp_moto_0247","pillion_passenger_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","同乗者を乗せているときは、通常よりも車両の重心が高くなり不安定になりやすいため、速度を控えめにする。"
"jp_moto_0248","pillion_passenger_rules","motorcycle","jp-motorcycle.png","jp-motorcycle.png","yes","同乗者は、運転者の腰やベルトなどにしっかりつかまり、運転者の動きに合わせて体を動かすことが望ましい。"
"jp_moto_0249","pillion_passenger_rules","pedestrian_crosswalk","jp-pedestrian-cross.png","jp-pedestrian-cross.png","yes","小学生以下の子供を同乗者として二人乗りさせることは、年齢にかかわらず問題なく認められている。"
"jp_moto_0250","pillion_passenger_rules","car_interior","jp-car-interior.png","jp-car-interior.png","yes","同乗者を乗せて走行するときは、通常よりも早めにブレーキをかけ始め、急な操作を避けることが大切である。"
